1//		이름	기본생성	최대겹침	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	수리회수	잡는형식	속성	장착위치	장착위치	파츠파일	제거될위치	기본부위	아이템	희귀성	상점	로그	상용화	필요	필요	최소능력	최대능력	공격속성	속성	회피율	블럭율	추가스킬	추가스킬	공격스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용대상4	적용대상5	적용대상6	적용값1	적용값2	적용값3	적용값4	적용값5	적용값6	적용변화1	적용변화2	적용변화3	적용변화4	적용변화5	적용변화6	참조값 1	참조값 2	참조값 3	참조값 4	참조값 5	참조값 6	발동 마법	발동 레벨	마법 확률	필요MP	필요EP	학과	선행스킬	선행스킬1	선행스킬2	선행스킬2	기술	기술	기술	원소이펙트	사용 효과	효과 2	효과 3 	효과 4	효과 5	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	무기종류	보석옵션	변환될무기설정	변환될확률설정	레드칩	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대	서브디파인	현재경험치	연속기술	비행속도	비행선회각	비행선회각	비행제한	비행연료	가속연료	팩당연료	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명	최소사용	최대사용	아이템	사용제한	중첩사용	효과적용수치	사용대상	사용대상	귀속해제	귀속여부	귀속해제	타격시	발동 레벨	마법확률	대상	피격시	발동레벨	마법확률	대상	착용시	발동레벨	제련가능	속성제련	보석제련	피어싱	각성	아이템시간	아이템 등급	거래가능	아이템 분류1차	아이템 분류 2차	서버이동	물약저장	외형적용	외형추출
6	II_WEA_AXE_HITCH	IDS_PROPITEM_TXT_000196	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_MERCENARY	1	=	=	3452400	8000000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	86	86	1	1	0	=	=	267	275	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.06	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXE_USU	25000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	85	=	SND_PC_DMGSWDH	SND_PC_DMGSWDC	"""itm_WeaAxePhante.dds"""	0	""""""	IDS_PROPITEM_TXT_000197	85	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_ONEAXE	1	0	1	1
6	II_WEA_AXE_CATCHY	IDS_PROPITEM_TXT_000200	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_MERCENARY	1	=	=	3915400	8000000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	92	92	=	1	0	=	=	281	289	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.06	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXE_ANGEL	15000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	90	=	SND_PC_DMGSWDH	SND_PC_DMGSWDC	"""itm_WeaAxeButerf.dds"""	0	""""""	IDS_PROPITEM_TXT_000201	90	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_ONEAXE	1	0	1	1
6	II_WEA_AXE_FELLPEED	IDS_PROPITEM_TXT_000204	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_MERCENARY	1	=	=	4341700	8000000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	98	98	=	1	0	=	=	288	296	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.06	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXE_ANGEL	20000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	95	=	SND_PC_DMGSWDH	SND_PC_DMGSWDC	"""itm_WeaAxeDriff.dds"""	0	""""""	IDS_PROPITEM_TXT_000205	95	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_ONEAXE	1	0	1	1
6	II_WEA_AXE_DARCRO	IDS_PROPITEM_TXT_000208	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_MERCENARY	1	=	=	4877200	8000000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	104	104	=	1	0	=	=	305	313	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.06	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXE_ANGEL	25000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	100	=	SND_PC_DMGSWDH	SND_PC_DMGSWDC	"""itm_WeaAxeSaints.dds"""	0	""""""	IDS_PROPITEM_TXT_000209	100	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_ONEAXE	1	0	1	1
6	II_WEA_AXE_WATURAN	IDS_PROPITEM_TXT_000212	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_MERCENARY	1	=	=	5521900	8000000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	110	110	=	1	0	=	=	315	323	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.06	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXE_LEAGENDG	20000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	110	=	SND_PC_DMGSWDH	SND_PC_DMGSWDC	"""itm_WeaAxeFlaper.dds"""	0	""""""	IDS_PROPITEM_TXT_000213	110	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_ONEAXE	1	0	1	1
6	II_WEA_AXE_LICHIKY	IDS_PROPITEM_TXT_000216	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_MERCENARY	1	=	=	5415900	8000000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	116	116	=	1	0	=	=	325	333	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.06	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXE_BLOODY	20000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGSWDH	SND_PC_DMGSWDC	"""itm_WeaAxeWitche.dds"""	0	""""""	IDS_PROPITEM_TXT_000217	120	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_ONEAXE	1	0	1	1
6	II_WEA_AXT_TWOHAN	IDS_PROPITEM_TXT_000236	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_KNIGHT	1	=	=	537900	12000000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	60	60	1	1	0	=	=	248	252	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.03	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXT_SUHO	15000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	60	=	SND_PC_DMGAXETWOB	SND_PC_DMGAXETWOC	"""itm_WeaAxtTwoHan.dds"""	0	""""""	IDS_PROPITEM_TXT_000237	60	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_TWOAXE	1	0	1	1
6	II_WEA_AXT_GREATA	IDS_PROPITEM_TXT_000238	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_KNIGHT	1	=	=	597200	12000000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	65	65	1	1	0	=	=	251	255	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.03	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXT_SUHO	20000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	65	=	SND_PC_DMGAXETWOB	SND_PC_DMGAXETWOC	"""itm_WeaAxtGreatA.dds"""	0	""""""	IDS_PROPITEM_TXT_000239	65	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_TWOAXE	1	0	1	1
6	II_WEA_AXT_KERGNI	IDS_PROPITEM_TXT_000240	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_KNIGHT	1	=	=	752100	12000000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	70	70	1	1	0	=	=	295	299	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.03	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXT_SUHO	25000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	70	=	SND_PC_DMGAXETWOB	SND_PC_DMGAXETWOC	"""itm_WeaAxtKergni.dds"""	0	""""""	IDS_PROPITEM_TXT_000241	70	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_TWOAXE	1	0	1	1
6	II_WEA_AXT_LURKNI	IDS_PROPITEM_TXT_000242	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_KNIGHT	1	=	=	1052000	12000000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	75	75	1	1	0	=	=	298	302	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.03	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXT_USU	15000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	75	=	SND_PC_DMGAXETWOB	SND_PC_DMGAXETWOC	"""itm_WeaAxtLurkni.dds"""	0	""""""	IDS_PROPITEM_TXT_000243	75	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_TWOAXE	1	0	1	1
6	II_WEA_AXT_AVNITI	IDS_PROPITEM_TXT_000244	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_KNIGHT	1	=	=	1351900	12000000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	80	80	1	1	0	=	=	303	309	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.03	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXT_USU	20000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	80	=	SND_PC_DMGAXETWOB	SND_PC_DMGAXETWOC	"""itm_WeaAxtAvniti.dds"""	0	""""""	IDS_PROPITEM_TXT_000245	80	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_TWOAXE	1	0	1	1
6	II_WEA_AXT_KANAIN	IDS_PROPITEM_TXT_000246	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_KNIGHT	1	=	=	1573600	12000000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	85	85	1	1	0	=	=	324	333	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.03	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXT_USU	25000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	85	=	SND_PC_DMGAXETWOB	SND_PC_DMGAXETWOC	"""itm_WeaAxtKanain.dds"""	0	""""""	IDS_PROPITEM_TXT_000247	85	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_TWOAXE	1	0	1	1
6	II_WEA_AXT_ORCANI	IDS_PROPITEM_TXT_000248	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_KNIGHT	1	=	=	2077600	12000000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	90	90	=	1	0	=	=	327	336	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.03	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXT_ANGEL	15000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	90	=	SND_PC_DMGAXETWOB	SND_PC_DMGAXETWOC	"""itm_WeaAxtOrcani.dds"""	0	""""""	IDS_PROPITEM_TXT_000249	90	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_TWOAXE	1	0	1	1
6	II_WEA_AXT_LINITI	IDS_PROPITEM_TXT_000250	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_KNIGHT	1	=	=	2923200	12000000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	95	95	=	1	0	=	=	347	357	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.03	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXT_ANGEL	20000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	95	=	SND_PC_DMGAXETWOB	SND_PC_DMGAXETWOC	"""itm_WeaAxtLiniti.dds"""	0	""""""	IDS_PROPITEM_TXT_000251	95	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_TWOAXE	1	0	1	1
6	II_WEA_AXE_HARDIN	IDS_PROPITEM_TXT_000252	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_KNIGHT	1	=	=	3555700	12000000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	100	100	=	1	0	=	=	386	395	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.03	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_GENERAL	=	II_WEA_AXT_ANGEL	25000	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	100	=	SND_PC_DMGAXETWOB	SND_PC_DMGAXETWOC	"""itm_WeaAxtHardin.dds"""	0	""""""	IDS_PROPITEM_TXT_000253	100	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_WEAPON	TYPE2_WEAPON_TWOAXE	1	0	1	1
6	II_ARM_M_VAG_BOOTS01	IDS_PROPITEM_TXT_000814	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_VAGRANT	1	=	SEX_MALE	4	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	1	2	1	1	0	=	=	4	5	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_mVag01Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_000815	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_M_VAG_BOOTS02	IDS_PROPITEM_TXT_000816	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_VAGRANT	1	=	SEX_MALE	140	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	2	3	1	1	0	=	=	24	25	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	4	=	=	=	"""itm_mVag02Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_000817	4	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_M_VAG_BOOTS03	IDS_PROPITEM_TXT_000818	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_VAGRANT	1	=	SEX_MALE	500	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	9	9	1	1	0	=	=	42	45	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	9	=	=	=	"""itm_mVag03Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_000819	9	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_VAG_BOOTS01	IDS_PROPITEM_TXT_000820	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_VAGRANT	1	=	SEX_FEMALE	4	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	1	2	1	1	0	=	=	4	5	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_fVag01Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_000821	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_VAG_BOOTS02	IDS_PROPITEM_TXT_000822	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_VAGRANT	1	=	SEX_FEMALE	140	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	2	3	1	1	0	=	=	24	25	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	4	=	=	=	"""itm_fVag02Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_000823	4	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_VAG_BOOTS03	IDS_PROPITEM_TXT_000824	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_VAGRANT	1	=	SEX_FEMALE	500	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	9	9	1	1	0	=	=	42	45	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	9	=	=	=	"""itm_fVag03Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_000825	9	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
6	II_ARM_F_VAG_BOOTS04	IDS_PROPITEM_TXT_000832	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_VAGRANT	1	=	SEX_FEMALE	500	4500000	100	180	=	=	PARTS_FOOT	=	1	=	=	5	200	1	1	0	=	=	24	25	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	5	=	=	=	"""itm_fVag03Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_000833	5	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
